id_str,coor_lat,coor_long,coorpt,created,created_secs,geo_lat,geo_long,geo_type,bbox,bbox_type,bbox_lat1,bbox_long1,bbox_lat2,bbox_long2,bbox_full_name,bbox_city,bbox_state,bbox_name,bbox_place_type,timestamp_ms,user_geo_able,user_id,user_location
593962323758489600,None,None,None,Fri May 01 02:17:07 +0000 2015,1430464627.0,None,None,Point,"[[[-77.247124, 38.879719], [-77.247124, 38.912568], [-77.2146935, 38.912568], [-77.2146935, 38.879719]]]",Polygon,38.879719,-77.247124,38.912568,-77.2146935,"Dunn Loring, VA",Dunn Loring,VA,Dunn Loring,city,1430446627927,True,498856344,"Washington, DC - اثيثيه"
593962324484034561,None,None,None,Fri May 01 02:17:08 +0000 2015,1430464628.0,None,None,Point,"[[[-76.62797, 36.960216], [-76.62797, 37.220386], [-76.387647, 37.220386], [-76.387647, 36.960216]]]",Polygon,36.960216,-76.62797,37.220386,-76.387647,"Newport News, VA",Newport News,VA,Newport News,city,1430446628100,True,2540939224,"VA, WOHS /JR"
593962324823777281,None,None,None,Fri May 01 02:17:08 +0000 2015,1430464628.0,None,None,Point,"[[[-75.407839, 37.903434], [-75.407839, 37.953575], [-75.342113, 37.953575], [-75.342113, 37.903434]]]",Polygon,37.903434,-75.407839,37.953575,-75.342113,"Chincoteague, VA",Chincoteague,VA,Chincoteague,city,1430446628181,True,2940973163,"Bronx, New York "
593962325947895808,None,None,None,Fri May 01 02:17:08 +0000 2015,1430464628.0,None,None,Point,"[[[-76.22808, 36.672684], [-76.22808, 36.932399], [-75.9118121, 36.932399], [-75.9118121, 36.672684]]]",Polygon,36.672684,-76.22808,36.932399,-75.9118121,"Virginia Beach, VA",Virginia Beach,VA,Virginia Beach,city,1430446628449,True,452468976,Buffalo ✈️ Virginia
593962326849626113,None,None,None,Fri May 01 02:17:08 +0000 2015,1430464628.0,None,None,Point,"[[[-75.5986481, 39.6647097], [-75.5986481, 39.698998], [-75.574818, 39.698998], [-75.574818, 39.6647097]]]",Polygon,39.6647097,-75.5986481,39.698998,-75.574818,"Wilmington Manor, DE",Wilmington Manor,DE,Wilmington Manor,city,1430446628664,True,94391784,"Wilmington, DE"
593962326853824512,40.124899,-80.65917,Point,Fri May 01 02:17:08 +0000 2015,1430464628.0,40.124899,-80.65917,Point,"[[[-82.644739, 37.201483], [-82.644739, 40.638802], [-77.718935, 40.638802], [-77.718935, 37.201483]]]",Polygon,37.201483,-82.644739,40.638802,-77.718935,"West Virginia, USA",None,West Virginia,West Virginia,admin,1430446628665,True,335013911,
593962327029981184,None,None,None,Fri May 01 02:17:08 +0000 2015,1430464628.0,None,None,Point,"[[[-75.0304937, 39.667021], [-75.0304937, 39.754966], [-74.939658, 39.754966], [-74.939658, 39.667021]]]",Polygon,39.667021,-75.0304937,39.754966,-74.939658,"Williamstown, NJ",Williamstown,NJ,Williamstown,city,1430446628707,True,237099462,C/o 16'
593962327495602178,39.937926,-75.841009,Point,Fri May 01 02:17:08 +0000 2015,1430464628.0,39.937926,-75.841009,Point,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Polygon,39.719801,-80.519851,42.516072,-74.689517,"Pennsylvania, USA",None,Pennsylvania,Pennsylvania,admin,1430446628818,True,546918942,
593962329697591296,38.919684,-77.070789,Point,Fri May 01 02:17:09 +0000 2015,1430464629.0,38.919684,-77.070789,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430446629343,True,18780800,Washington DC
593962329559015424,38.919165,-77.03625,Point,Fri May 01 02:17:09 +0000 2015,1430464629.0,38.919165,-77.03625,Point,"[[[-77.119401, 38.801826], [-77.119401, 38.9953797], [-76.909396, 38.9953797], [-76.909396, 38.801826]]]",Polygon,38.801826,-77.119401,38.9953797,-76.909396,"Washington, DC",Washington,DC,Washington,city,1430446629310,True,14228021,"Washington, DC"
